State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
NH,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),8,100,0.110600646588395,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,9
NH,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),7,100,0.118895966029724,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,8
NH,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),7,100,0.12709710218607,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,8
NH,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.127811860940695,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.136472193790515,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.094688818111388,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.034632034632035,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.034581135990317,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),6,100,0.034617048896582,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,7
NH,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),5,100,0.034710170079833,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,6
NH,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),4,100,0.043361373688318,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,5
NH,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),7,100,0.051894135962636,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,8
NH,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),8,100,0.051737518323704,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,9
NH,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),10,100,0.051581843191197,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,11
NH,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),10,100,0.059757555062319,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,11
NH,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),10,100,0.05963537229511,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,11
NH,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),12,100,0.067176085313628,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,13
NH,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),12,100,0.066900819535039,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,13
NH,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),11,100,0.06675567423231,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,12
NH,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),10,100,0.06639555149805,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,11
NH,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),11,100,0.06629101756712,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,12
NH,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),11,100,0.066115702479339,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,12
NH,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),12,100,0.057570523891767,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,13
NH,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),13,100,0.049261083743842,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,14
NH,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),14,100,0.040666937779585,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,15
NH,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),18,100,0.032522969347101,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,19
NH,2017,October,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.024435937118188,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,22
NH,2017,November,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.032485990416633,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,23
NH,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0.016276041666667,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,24
NH,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0.016187778227438,New Hampshire,Underreported due to incomplete data.,*,24
NH,2018,February,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.032276284999596,New Hampshire,Underreported due to incomplete data.,*,26
NH,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0.129933409127822,New Hampshire,Underreported due to incomplete data.,*,27
NH,2018,April,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.194300518134715,New Hampshire,Underreported due to incomplete data.,*,26
NH,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),27,100,0.201401756223314,New Hampshire,Underreported due to incomplete data.,*,29
NH,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),27,100,0.209762000806777,New Hampshire,Underreported due to incomplete data.,*,29
NH,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),27,100,0.209694330187918,New Hampshire,Underreported due to incomplete data.,*,29
NH,2018,August,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0.242934650578994,New Hampshire,Underreported due to incomplete data.,*,31
NH,2018,September,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.282303597354412,New Hampshire,Underreported due to incomplete data.,*,27
NH,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",171,100,0.04408393581379,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,173
NH,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",186,100,0.104411380840512,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,190
NH,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",198,100,0.103941100043309,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,203
NH,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",219,100,0.102730930571013,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,224
NH,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",234,100,0.102651839178785,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,239
NH,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",252,100,0.103057368601855,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,258
NH,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",267,100,0.102084219481072,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,273
NH,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",281,100,0.110600646588395,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,288
NH,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",313,100,0.118895966029724,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,321
NH,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",308,100,0.12709710218607,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,316
NH,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",304,100,0.127811860940695,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,312
NH,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",285,100,0.136472193790515,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,293
NH,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",285,100,0.094688818111388,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,291
NH,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",288,100,0.034632034632035,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,291
NH,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",295,100,0.034581135990317,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,298
NH,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",299,100,0.034617048896582,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,302
NH,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",306,100,0.034710170079833,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,309
NH,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",301,100,0.043361373688318,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,305
NH,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",315,100,0.051894135962636,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,319
NH,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",320,100,0.051737518323704,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,324
NH,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",317,100,0.051581843191197,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,321
NH,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",326,100,0.059757555062319,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,331
NH,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",331,100,0.05963537229511,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,336
NH,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",347,100,0.067176085313628,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,353
NH,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",354,100,0.066900819535039,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,360
NH,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",355,100,0.06675567423231,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,361
NH,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",349,100,0.06639555149805,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,355
NH,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",358,100,0.06629101756712,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,364
NH,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",357,100,0.066115702479339,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,363
NH,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",364,100,0.057570523891767,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,369
NH,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",367,100,0.049261083743842,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,372
NH,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",373,100,0.040666937779585,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,377
NH,2017,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",377,100,0.032522969347101,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,381
NH,2017,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",382,100,0.024435937118188,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,386
NH,2017,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",378,100,0.032485990416633,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,382
NH,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",387,100,0.016276041666667,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,390
NH,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",388,100,0.016187778227438,New Hampshire,Underreported due to incomplete data.,*,389
NH,2018,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",388,100,0.032276284999596,New Hampshire,Underreported due to incomplete data.,*,391
NH,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",390,100,0.129933409127822,New Hampshire,Underreported due to incomplete data.,*,401
NH,2018,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",370,100,0.194300518134715,New Hampshire,Underreported due to incomplete data.,*,384
NH,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",373,100,0.201401756223314,New Hampshire,Underreported due to incomplete data.,*,389
NH,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",358,100,0.209762000806777,New Hampshire,Underreported due to incomplete data.,*,375
NH,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",369,100,0.209694330187918,New Hampshire,Underreported due to incomplete data.,*,387
NH,2018,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",365,100,0.242934650578994,New Hampshire,Underreported due to incomplete data.,*,384
NH,2018,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",349,100,0.282303597354412,New Hampshire,Underreported due to incomplete data.,*,369
NJ,2015,January,12 month-ending,Number of Deaths,70998,100,0.25916222992197,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,February,12 month-ending,Number of Deaths,71521,100,0.257267096377288,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,March,12 month-ending,Number of Deaths,71756,100,0.243882044707063,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,April,12 month-ending,Number of Deaths,71525,100,0.241873470814401,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,May,12 month-ending,Number of Deaths,71394,100,0.231111858139339,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,June,12 month-ending,Number of Deaths,71384,100,0.214333744256416,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,July,12 month-ending,Number of Deaths,71495,100,0.190223092523953,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,August,12 month-ending,Number of Deaths,71571,100,0.192815525841472,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,September,12 month-ending,Number of Deaths,71636,100,0.209391925847339,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,October,12 month-ending,Number of Deaths,71671,100,0.241380753721868,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,November,12 month-ending,Number of Deaths,71524,100,0.288015211677199,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,December,12 month-ending,Number of Deaths,71109,100,0.348760353823004,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,January,12 month-ending,Number of Deaths,70318,100,0.346995079496004,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,February,12 month-ending,Number of Deaths,69990,100,0.354336333761966,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,March,12 month-ending,Number of Deaths,69997,100,0.365729959855422,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,April,12 month-ending,Number of Deaths,70126,100,0.385021247468842,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,May,12 month-ending,Number of Deaths,70157,100,0.417634733526234,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,June,12 month-ending,Number of Deaths,70249,100,0.448404959501203,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,July,12 month-ending,Number of Deaths,70297,100,0.486507247819964,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,August,12 month-ending,Number of Deaths,70539,100,0.493344107514992,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,September,12 month-ending,Number of Deaths,70684,100,0.489502574840134,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,October,12 month-ending,Number of Deaths,70935,100,0.469443857052231,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,November,12 month-ending,Number of Deaths,71423,100,0.431233636223625,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,December,12 month-ending,Number of Deaths,72082,100,0.410643433866985,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,January,12 month-ending,Number of Deaths,72707,100,0.394735032390279,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,February,12 month-ending,Number of Deaths,73064,100,0.377751012810687,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,March,12 month-ending,Number of Deaths,73272,100,0.360301342941369,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,April,12 month-ending,Number of Deaths,73487,100,0.33067073087757,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,May,12 month-ending,Number of Deaths,73744,100,0.296973313083098,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,June,12 month-ending,Number of Deaths,73836,100,0.269516225147624,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,July,12 month-ending,Number of Deaths,73912,100,0.228650286827579,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,August,12 month-ending,Number of Deaths,73969,100,0.214954913544863,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,September,12 month-ending,Number of Deaths,74165,100,0.198206701274186,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,October,12 month-ending,Number of Deaths,73827,100,0.195050591247105,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,November,12 month-ending,Number of Deaths,73722,100,0.203467079026613,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,December,12 month-ending,Number of Deaths,73945,100,0.190682263844749,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2018,January,12 month-ending,Number of Deaths,74234,100,0.20071665274672,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,February,12 month-ending,Number of Deaths,74283,100,0.215392485494662,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,March,12 month-ending,Number of Deaths,74212,100,0.241200883954078,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,April,12 month-ending,Number of Deaths,74135,100,0.250893639981116,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,May,12 month-ending,Number of Deaths,73943,100,0.267773825784726,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,June,12 month-ending,Number of Deaths,74035,100,0.280948200175593,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,July,12 month-ending,Number of Deaths,74311,100,0.296053074242037,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,August,12 month-ending,Number of Deaths,74448,100,0.300881151944982,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,September,12 month-ending,Number of Deaths,74371,100,0.338841752833766,New Jersey,Underreported due to incomplete data.,*,
NJ,2015,January,12 month-ending,Number of Drug Overdose Deaths,1210,100,0.25916222992197,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1257
NJ,2015,February,12 month-ending,Number of Drug Overdose Deaths,1221,100,0.257267096377288,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1268
NJ,2015,March,12 month-ending,Number of Drug Overdose Deaths,1226,100,0.243882044707063,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1271
NJ,2015,April,12 month-ending,Number of Drug Overdose Deaths,1240,100,0.241873470814401,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1285
NJ,2015,May,12 month-ending,Number of Drug Overdose Deaths,1277,100,0.231111858139339,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1321
NJ,2015,June,12 month-ending,Number of Drug Overdose Deaths,1305,100,0.214333744256416,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1347
NJ,2015,July,12 month-ending,Number of Drug Overdose Deaths,1336,100,0.190223092523953,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1374
NJ,2015,August,12 month-ending,Number of Drug Overdose Deaths,1373,100,0.192815525841472,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1413
NJ,2015,September,12 month-ending,Number of Drug Overdose Deaths,1411,100,0.209391925847339,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1455
NJ,2015,October,12 month-ending,Number of Drug Overdose Deaths,1413,100,0.241380753721868,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1464
NJ,2015,November,12 month-ending,Number of Drug Overdose Deaths,1414,100,0.288015211677199,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1475
NJ,2015,December,12 month-ending,Number of Drug Overdose Deaths,1423,100,0.348760353823004,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1497
NJ,2016,January,12 month-ending,Number of Drug Overdose Deaths,1433,100,0.346995079496004,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1507
NJ,2016,February,12 month-ending,Number of Drug Overdose Deaths,1483,100,0.354336333761966,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1561
NJ,2016,March,12 month-ending,Number of Drug Overdose Deaths,1538,100,0.365729959855422,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1622
NJ,2016,April,12 month-ending,Number of Drug Overdose Deaths,1628,100,0.385021247468842,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1722
NJ,2016,May,12 month-ending,Number of Drug Overdose Deaths,1637,100,0.417634733526234,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1739
NJ,2016,June,12 month-ending,Number of Drug Overdose Deaths,1651,100,0.448404959501203,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1762
NJ,2016,July,12 month-ending,Number of Drug Overdose Deaths,1695,100,0.486507247819964,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1819
NJ,2016,August,12 month-ending,Number of Drug Overdose Deaths,1682,100,0.493344107514992,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1807
NJ,2016,September,12 month-ending,Number of Drug Overdose Deaths,1692,100,0.489502574840134,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1817
NJ,2016,October,12 month-ending,Number of Drug Overdose Deaths,1777,100,0.469443857052231,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1902
NJ,2016,November,12 month-ending,Number of Drug Overdose Deaths,1868,100,0.431233636223625,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1989
NJ,2016,December,12 month-ending,Number of Drug Overdose Deaths,1971,100,0.410643433866985,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2092
NJ,2017,January,12 month-ending,Number of Drug Overdose Deaths,2082,100,0.394735032390279,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2205
NJ,2017,February,12 month-ending,Number of Drug Overdose Deaths,2111,100,0.377751012810687,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2230
NJ,2017,March,12 month-ending,Number of Drug Overdose Deaths,2189,100,0.360301342941369,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2307
NJ,2017,April,12 month-ending,Number of Drug Overdose Deaths,2217,100,0.33067073087757,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2326
NJ,2017,May,12 month-ending,Number of Drug Overdose Deaths,2305,100,0.296973313083098,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2407
NJ,2017,June,12 month-ending,Number of Drug Overdose Deaths,2397,100,0.269516225147624,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2493
NJ,2017,July,12 month-ending,Number of Drug Overdose Deaths,2416,100,0.228650286827579,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2498
NJ,2017,August,12 month-ending,Number of Drug Overdose Deaths,2502,100,0.214954913544863,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2582
NJ,2017,September,12 month-ending,Number of Drug Overdose Deaths,2600,100,0.198206701274186,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2677
NJ,2017,October,12 month-ending,Number of Drug Overdose Deaths,2565,100,0.195050591247105,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2640
NJ,2017,November,12 month-ending,Number of Drug Overdose Deaths,2581,100,0.203467079026613,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2660
NJ,2017,December,12 month-ending,Number of Drug Overdose Deaths,2621,100,0.190682263844749,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2696
NJ,2018,January,12 month-ending,Number of Drug Overdose Deaths,2601,100,0.20071665274672,New Jersey,Underreported due to incomplete data.,*,2663
NJ,2018,February,12 month-ending,Number of Drug Overdose Deaths,2607,100,0.215392485494662,New Jersey,Underreported due to incomplete data.,*,2685
NJ,2018,March,12 month-ending,Number of Drug Overdose Deaths,2603,100,0.241200883954078,New Jersey,Underreported due to incomplete data.,*,2698
NJ,2018,April,12 month-ending,Number of Drug Overdose Deaths,2596,100,0.250893639981116,New Jersey,Underreported due to incomplete data.,*,2692
NJ,2018,May,12 month-ending,Number of Drug Overdose Deaths,2614,100,0.267773825784726,New Jersey,Underreported due to incomplete data.,*,2719
NJ,2018,June,12 month-ending,Number of Drug Overdose Deaths,2629,100,0.280948200175593,New Jersey,Underreported due to incomplete data.,*,2744
NJ,2018,July,12 month-ending,Number of Drug Overdose Deaths,2666,100,0.296053074242037,New Jersey,Underreported due to incomplete data.,*,2793
NJ,2018,August,12 month-ending,Number of Drug Overdose Deaths,2709,100,0.300881151944982,New Jersey,Underreported due to incomplete data.,*,2848
NJ,2018,September,12 month-ending,Number of Drug Overdose Deaths,2702,100,0.338841752833766,New Jersey,Underreported due to incomplete data.,*,2849
NM,2015,January,12 month-ending,Cocaine (T40.5),74,100,0.041053310656266,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,79
NM,2015,February,12 month-ending,Cocaine (T40.5),72,100,0.041130501204536,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,77
NM,2015,March,12 month-ending,Cocaine (T40.5),69,100,0.040983606557377,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,73
NM,2015,April,12 month-ending,Cocaine (T40.5),68,100,0.040880686795538,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,72
NM,2015,May,12 month-ending,Cocaine (T40.5),60,100,0.041147425346814,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,64
NM,2015,June,12 month-ending,Cocaine (T40.5),57,100,0.035200938691698,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,61
NM,2015,July,12 month-ending,Cocaine (T40.5),52,100,0.041198281443117,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,55
NM,2015,August,12 month-ending,Cocaine (T40.5),53,100,0.052671621700708,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,57
NM,2015,September,12 month-ending,Cocaine (T40.5),47,100,0.064278618594051,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,50
NM,2015,October,12 month-ending,Cocaine (T40.5),48,100,0.070286417149886,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,51
